elapsed_s,q_w,q_x,q_y,q_z,wheel_cmd,wheel_rpm,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,earth_mag_x,earth_mag_y,earth_mag_z,gps_x,gps_y,gps_z
0.862807035446167,-0.007116999942809343,0.9391030073165894,0.3435159921646118,0.005671999882906675,0,0.0,0.4214000105857849,0.3154999911785126,-0.050999999046325684,-0.07173100113868713,0.27817898988723755,3.325624942779541,34.31357643712186,5.951867006470189,-8.474531608759447,-6654.361010355675,999.4475270642232,-272.0926446440765
0.944549560546875,-0.008774000220000744,0.9788789749145508,0.20362600684165955,0.015988999977707863,0,0.0,0.4530999958515167,0.2538999915122986,-0.047200001776218414,-0.07677900046110153,0.19752199947834015,3.3253231048583984,34.31357643712186,5.951867006470189,-8.474531608759447,-6654.361010355675,999.4475270642232,-272.0926446440765
1.0379512310028076,-0.00862099975347519,0.9974600076675415,0.06774599850177765,0.02026199921965599,0,0.0,0.4659000039100647,0.19099999964237213,-0.045499999076128006,-0.11227799952030182,0.0009899999713525176,3.3254289627075195,34.308421306159495,5.952806671328176,-8.426702696134624,-6655.347904805411,993.7960731741211,-269.03611976125615
1.1204073429107666,-0.005708000157028437,0.996146023273468,-0.08595799654722214,0.016481999307870865,0,0.0,0.4490000009536743,0.11029999703168869,-0.05849999934434891,-0.15778599679470062,-0.13718900084495544,3.3245320320129395,34.308421306159495,5.952806671328176,-8.426702696134624,-6655.347904805411,993.7960731741211,-269.03611976125615
1.2008333206176758,-0.0014100000262260437,0.9751489758491516,-0.2214059978723526,0.00790099985897541,0,0.0,0.4147999882698059,0.05469999834895134,-0.07020000368356705,-0.18511000275611877,-0.19007299840450287,3.324069023132324,34.308421306159495,5.952806671328176,-8.426702696134624,-6655.347904805411,993.7960731741211,-269.03611976125615
1.2756478786468506,0.002736999886110425,0.9372079968452454,-0.3487600088119507,-0.0004490000137593597,0,0.0,0.3736000061035156,0.005799999926239252,-0.07980000227689743,-0.12882700562477112,-0.1250779926776886,3.3249120712280273,34.308421306159495,5.952806671328176,-8.426702696134624,-6655.347904805411,993.7960731741211,-269.03611976125615
1.3646318912506104,0.005053999833762646,0.8865460157394409,-0.4625920057296753,-0.004356000106781721,0,0.0,0.3312000036239624,-0.03739999979734421,-0.08349999785423279,-0.014894000254571438,-0.023211000487208366,3.324894905090332,34.308421306159495,5.952806671328176,-8.426702696134624,-6655.347904805411,993.7960731741211,-269.03611976125615
1.4444947242736816,0.004730999935418367,0.8076879978179932,-0.58958899974823,-0.0017130000051110983,0,0.0,0.2685000002384186,-0.07400000095367432,-0.09120000153779984,0.1183909997344017,0.07866799831390381,3.3253889083862305,34.308421306159495,5.952806671328176,-8.426702696134624,-6655.347904805411,993.7960731741211,-269.03611976125615
1.5261728763580322,0.002130999928340316,0.7223520278930664,-0.6914979815483093,0.005882000084966421,0,0.0,0.2176000028848648,-0.09640000015497208,-0.08889999985694885,0.196369007229805,0.11121699959039688,3.3265790939331055,34.308421306159495,5.952806671328176,-8.426702696134624,-6655.347904805411,993.7960731741211,-269.03611976125615
1.6006090641021729,-0.0008829999715089798,0.6242030262947083,-0.7811319828033447,0.014278000220656395,0,0.0,0.15809999406337738,-0.09189999848604202,-0.09690000116825104,0.14245900511741638,0.09770700335502625,3.3255178928375244,34.308421306159495,5.952806671328176,-8.426702696134624,-6655.347904805411,993.7960731741211,-269.03611976125615
