# f=31.67754485207151,a=6760.000656878837,e=0.004426870208295852,i=26.264873442639626,Om=287.36198671622157,w=323.08397712963483,total_time=1.5,timestep=0.1
Bx,By,Bz,X,Y,Z
3.319126876768956436e+01,5.865650964172372639e+00,-9.972026708541048556e-01,-6.733379857204857217e+03,7.484147886130989491e+01,2.207796760948768622e+02
3.319031531458774253e+01,5.865432874160259047e+00,-9.922723689452891405e-01,-6.733378044621740628e+03,7.419923182288597729e+01,2.211197589338128751e+02
3.318936165529430582e+01,5.865214590660617233e+00,-9.873424947169640031e-01,-6.733376153996155153e+03,7.355698428530048716e+01,2.214598388907034803e+02
3.318840778954797344e+01,5.864996113764332719e+00,-9.824130472667174097e-01,-6.733374185333684181e+03,7.291473576475534912e+01,2.217999159611190407e+02
3.318745371744326178e+01,5.864777443549181513e+00,-9.774840267768148960e-01,-6.733372138634455951e+03,7.227248626844964008e+01,2.221399901406297488e+02
3.318649943907467303e+01,5.864558580093055085e+00,-9.725554334294461700e-01,-6.733370013898596881e+03,7.163023580358240849e+01,2.224800614248062800e+02
3.318554495453670938e+01,5.864339523473882210e+00,-9.676272674067398771e-01,-6.733367811126237939e+03,7.098798437735271705e+01,2.228201298092187983e+02
3.318459026356810426e+01,5.864120273781701975e+00,-9.626995278068850581e-01,-6.733365530322636914e+03,7.034573150595417701e+01,2.231601952894380361e+02
3.318363536697512473e+01,5.863900831070337105e+00,-9.577722169796043516e-01,-6.733363171477621108e+03,6.970347817860239559e+01,2.235002578610343278e+02
3.318268026449662500e+01,5.863681195430133997e+00,-9.528453340227680535e-01,-6.733360734596497423e+03,6.906122391147577844e+01,2.238403175195784058e+02
3.318172495622716411e+01,5.863461366939243469e+00,-9.479188791182061591e-01,-6.733358219679399554e+03,6.841896871179105233e+01,2.241803742606410026e+02
3.318076944226155689e+01,5.863241345675960225e+00,-9.429928524475855722e-01,-6.733355626726459377e+03,6.777671258673790078e+01,2.245204280797926799e+02
3.317981372269443341e+01,5.863021131718571866e+00,-9.380672541925549890e-01,-6.733352955737814227e+03,6.713445554352696831e+01,2.248604789726042270e+02
3.317885779762065113e+01,5.862800725145477010e+00,-9.331420845346206638e-01,-6.733350206713596890e+03,6.649219758935079483e+01,2.252005269346464047e+02
3.317790166677902164e+01,5.862580126046110784e+00,-9.282173425724582483e-01,-6.733347379658748650e+03,6.584993824040398636e+01,2.255405719614901727e+02
3.317694533097620280e+01,5.862359334476852091e+00,-9.232930306531440534e-01,-6.733344474563754375e+03,6.520767848589605364e+01,2.258806140487062635e+02
3.317598878995114120e+01,5.862138350527421160e+00,-9.183691478750414250e-01,-6.733341491433600822e+03,6.456541784202124745e+01,2.262206531918656083e+02
3.317503204379868720e+01,5.861917174276449316e+00,-9.134456944193428685e-01,-6.733338430268427146e+03,6.392315631597486458e+01,2.265606893865395080e+02
3.317407509261383325e+01,5.861695805802635384e+00,-9.085226704671670594e-01,-6.733335291068377046e+03,6.328089391495819882e+01,2.269007226282986096e+02
3.317311793649149365e+01,5.861474245184750131e+00,-9.036000761995970354e-01,-6.733332073833586037e+03,6.263863064618436738e+01,2.272407529127143277e+02
3.317216057552661823e+01,5.861252492501616729e+00,-8.986779117975367548e-01,-6.733328778564201457e+03,6.199636651684253508e+01,2.275807802353575084e+02
3.317120300945830280e+01,5.861030547842052130e+00,-8.937561763600482267e-01,-6.733325405264834444e+03,6.135410104311348078e+01,2.279208045917995378e+02
3.317024523909348943e+01,5.860808411265032269e+00,-8.888348722317219730e-01,-6.733321953926640163e+03,6.071183521423003526e+01,2.282608259776114892e+02
3.316928726417135209e+01,5.860586082859624568e+00,-8.839139985112871578e-01,-6.733318424554280682e+03,6.006956854637860488e+01,2.286008443883647487e+02
3.316832908478691166e+01,5.860363562704916873e+00,-8.789935553793576384e-01,-6.733314817147902431e+03,5.942730104675105451e+01,2.289408598196307878e+02
3.316737070103534535e+01,5.860140850880077856e+00,-8.740735430165075259e-01,-6.733311131707650929e+03,5.878503272255716894e+01,2.292808722669806798e+02
3.316641211301185166e+01,5.859917947464288623e+00,-8.691539616031807025e-01,-6.733307368233675334e+03,5.814276358099770192e+01,2.296208817259861519e+02
3.316545332081159358e+01,5.859694852536851073e+00,-8.642348113197358961e-01,-6.733303526726123891e+03,5.750049362926434071e+01,2.299608881922183627e+02
3.316449432417375931e+01,5.859471566185932012e+00,-8.593160912656915285e-01,-6.733299607189291237e+03,5.685822238355726910e+01,2.303008916612491817e+02
3.316353512390568881e+01,5.859248088473073324e+00,-8.543978037829587091e-01,-6.733295609614990099e+03,5.621595083307519758e+01,2.306408921286499378e+02
3.316257571974671237e+01,5.859024419486768664e+00,-8.494799479707485501e-01,-6.733291534007561495e+03,5.557367849401789073e+01,2.309808895899923016e+02
3.316161611179209956e+01,5.858800559306510003e+00,-8.445625240091111374e-01,-6.733287380367160949e+03,5.493140537359472830e+01,2.313208840408480000e+02
3.316065630013723364e+01,5.858576508011911876e+00,-8.396455320779829812e-01,-6.733283148693939438e+03,5.428913147899709202e+01,2.316608754767887035e+02
3.315969628487748366e+01,5.858352265682632343e+00,-8.347289723572451914e-01,-6.733278838988053394e+03,5.364685681742227530e+01,2.320008638933862528e+02
3.315873606575209465e+01,5.858127832406311519e+00,-8.298128439467667983e-01,-6.733274451253518237e+03,5.300458090507784448e+01,2.323408492862123751e+02
3.315777564356886842e+01,5.857903208246695748e+00,-8.248971491862318040e-01,-6.733269985482716947e+03,5.236230473115258377e+01,2.326808316508390533e+02
3.315681501806711395e+01,5.857678393291739560e+00,-8.199818871752284632e-01,-6.733265441679716787e+03,5.172002781185359055e+01,2.330208109828380429e+02
3.315585418934237083e+01,5.857453387621327501e+00,-8.150670580932666276e-01,-6.733260819844676007e+03,5.107775015437491106e+01,2.333607872777813270e+02
3.315489315749014310e+01,5.857228191315449806e+00,-8.101526621198288369e-01,-6.733256119977751041e+03,5.043547176592546322e+01,2.337007605312411727e+02
3.315393192260603428e+01,5.857002804454107370e+00,-8.052386994342738413e-01,-6.733251342079104688e+03,4.979319265369618108e+01,2.340407307387893070e+02
3.315297048478571185e+01,5.856777227117429874e+00,-8.003251702158764580e-01,-6.733246486148893382e+03,4.915091282488986479e+01,2.343806978959980825e+02
3.315200884376845636e+01,5.856551459392454362e+00,-7.954120735649518048e-01,-6.733241552190820585e+03,4.850863179571006611e+01,2.347206619984394251e+02
3.315104700036251018e+01,5.856325501345466478e+00,-7.904994118185796337e-01,-6.733236540197922295e+03,4.786635055534925698e+01,2.350606230416858295e+02
3.315008495430726043e+01,5.856099353063786594e+00,-7.855871840767213454e-01,-6.733231450173948360e+03,4.722406862000450900e+01,2.354005810213092786e+02
3.314912270569850250e+01,5.855873014627783313e+00,-7.806753905183665410e-01,-6.733226282119061580e+03,4.658178599688733357e+01,2.357405359328821817e+02
3.314816025463203175e+01,5.855646486117854543e+00,-7.757640313223373996e-01,-6.733221036033427481e+03,4.593950269317927848e+01,2.360804877719769763e+02
3.314719760120355829e+01,5.855419767614471915e+00,-7.708531066674727539e-01,-6.733215711917213412e+03,4.529721871609771711e+01,2.364204365341659297e+02
3.314623474550894855e+01,5.855192859198171007e+00,-7.659426167324109302e-01,-6.733210309770584900e+03,4.465493407283002369e+01,2.367603822150216502e+02
3.314527168728773177e+01,5.854965760955384901e+00,-7.610325606179297875e-01,-6.733204829596918898e+03,4.401264827959390402e+01,2.371003248101164615e+02
3.314430842734842031e+01,5.854738472954968742e+00,-7.561229406584352164e-01,-6.733199271389918977e+03,4.337036232555811921e+01,2.374402643150231142e+02
3.314334496543068553e+01,5.854510995283627395e+00,-7.512137559543853316e-01,-6.733193635153009382e+03,4.272807572694583200e+01,2.377802007253138754e+02
3.314238130163043650e+01,5.854283328022136246e+00,-7.463050066841253605e-01,-6.733187920886362917e+03,4.208578849095609797e+01,2.381201340365616659e+02
3.314141743604356805e+01,5.854055471251356835e+00,-7.413966930259009436e-01,-6.733182128590149659e+03,4.144350062476701169e+01,2.384600642443391223e+02
3.314045336876621661e+01,5.853827425052191558e+00,-7.364888151579739306e-01,-6.733176258264542412e+03,4.080121213561042026e+01,2.387999913442190234e+02
3.313948909989438363e+01,5.853599189505642286e+00,-7.315813732583588136e-01,-6.733170309909713069e+03,4.015892303065227509e+01,2.391399153317740627e+02
3.313852462916769070e+01,5.853370764697492845e+00,-7.266743664283072945e-01,-6.733164283528720262e+03,3.951663282613669992e+01,2.394798362025770473e+02
3.313755995739510496e+01,5.853142150699154556e+00,-7.217677969995475173e-01,-6.733158179115927851e+03,3.887434251120814821e+01,2.398197539522010686e+02
3.313659508431636169e+01,5.852913347596726545e+00,-7.168616640729879030e-01,-6.733151996674439033e+03,3.823205160209819553e+01,2.401596685762188486e+02
3.313563001002760444e+01,5.852684355471421185e+00,-7.119559678263511771e-01,-6.733145736204432069e+03,3.758976010600243711e+01,2.404995800702034785e+02
3.313466473462503359e+01,5.852455174404523675e+00,-7.070507084373262030e-01,-6.733139397706084310e+03,3.694746803010446001e+01,2.408394884297280782e+02
3.313369925820490636e+01,5.852225804477417803e+00,-7.021458860835606552e-01,-6.733132981179573108e+03,3.630517538163859825e+01,2.411793936503654834e+02
3.313273358050692963e+01,5.851996245775352712e+00,-6.972414998665207309e-01,-6.733126486627680606e+03,3.566288167679147847e+01,2.415192957276890695e+02
3.313176770234037605e+01,5.851766498371912206e+00,-6.923375521157748569e-01,-6.733119914045340010e+03,3.502058790473457606e+01,2.418591946572718712e+02
3.313080162344513724e+01,5.851536562352685600e+00,-6.874340419325143392e-01,-6.733113263435377121e+03,3.437829358168380622e+01,2.421990904346872071e+02
3.312983534391752016e+01,5.851306437799242310e+00,-6.825309694940394634e-01,-6.733106534797979293e+03,3.373599871485232171e+01,2.425389830555081971e+02
3.312886886385393836e+01,5.851076124793281430e+00,-6.776283349774798737e-01,-6.733099728133326607e+03,3.309370331142026345e+01,2.428788725153082737e+02
3.312790218335075565e+01,5.850845623416489616e+00,-6.727261385599022647e-01,-6.733092843441602781e+03,3.245140737859163949e+01,2.432187588096610114e+02
3.312693530250444951e+01,5.850614933750673430e+00,-6.678243804183805477e-01,-6.733085880722993352e+03,3.180911092357639092e+01,2.435586419341394162e+02
3.312596822105489025e+01,5.850384055880526013e+00,-6.629230596548367771e-01,-6.733078839979960321e+03,3.116681346259403540e+01,2.438985218843173755e+02
3.312500093981176263e+01,5.850152989882126953e+00,-6.580221785961110070e-01,-6.733071721208095369e+03,3.052451598477871642e+01,2.442383986557681226e+02
3.312403345851499381e+01,5.849921735840435844e+00,-6.531217363439366652e-01,-6.733064524409905971e+03,2.988221800638817882e+01,2.445782722440653458e+02
3.312306577726118206e+01,5.849690293837515043e+00,-6.482217330748824002e-01,-6.733057249585580394e+03,2.923991953459319504e+01,2.449181426447825913e+02
3.312209789614688304e+01,5.849458663955428683e+00,-6.433221689655843623e-01,-6.733049896735313268e+03,2.859762057660332601e+01,2.452580098534934905e+02
3.312112981526875188e+01,5.849226846276369685e+00,-6.384230441924695354e-01,-6.733042465859287404e+03,2.795532113960712195e+01,2.455978738657723000e+02
3.312016153472338686e+01,5.848994840882522972e+00,-6.335243589319878854e-01,-6.733034956957701070e+03,2.731302123082599209e+01,2.459377346771930775e+02
3.311919305425089988e+01,5.848762647857986607e+00,-6.286261122864768014e-01,-6.733027370032691579e+03,2.667072036645577526e+01,2.462775922833299092e+02
3.311822437466121727e+01,5.848530267281395467e+00,-6.237283065801714210e-01,-6.733019705080509993e+03,2.602841953565854283e+01,2.466174466797562843e+02
3.311725549569455040e+01,5.848297699237074099e+00,-6.188309409151728779e-01,-6.733011962103348196e+03,2.538611825466833949e+01,2.469572978620464028e+02
3.311628641744758994e+01,5.848064943807500526e+00,-6.139340154674810535e-01,-6.733004141101398091e+03,2.474381653067035813e+01,2.472971458257739243e+02
3.311531714001715443e+01,5.847832001075215835e+00,-6.090375304131649958e-01,-6.732996242074857946e+03,2.410151437087965576e+01,2.476369905665129352e+02
3.311434766350013348e+01,5.847598871122808184e+00,-6.041414859280059835e-01,-6.732988265023923304e+03,2.345921178248128669e+01,2.479768320798375498e+02
3.311337798799335275e+01,5.847365554032942114e+00,-5.992458821878620112e-01,-6.732980209948794254e+03,2.281690877268715667e+01,2.483166703613217408e+02
3.311240811323693833e+01,5.847132049889059324e+00,-5.943507182955124479e-01,-6.732972076851285237e+03,2.217460485769964151e+01,2.486565054065397078e+02
3.311143804004132107e+01,5.846898358772327775e+00,-5.894559965725215678e-01,-6.732963865728314886e+03,2.153230102668721813e+01,2.489963372110655655e+02
3.311046776814673365e+01,5.846664480766484928e+00,-5.845617161214092805e-01,-6.732955576581750393e+03,2.088999679586647318e+01,2.493361657704736558e+02
3.310949729765019356e+01,5.846430415954419146e+00,-5.796678771176325684e-01,-6.732947209411790027e+03,2.024769217245200181e+01,2.496759910803381217e+02
3.310852662864864726e+01,5.846196164419101393e+00,-5.747744797365121894e-01,-6.732938764218638426e+03,1.960538716362244571e+01,2.500158131362335041e+02
3.310755576123919042e+01,5.845961726243576351e+00,-5.698815241533493614e-01,-6.732930241002500225e+03,1.896308177658329086e+01,2.503556319337342018e+02
3.310658469516209834e+01,5.845727101510764356e+00,-5.649890094713408972e-01,-6.732921639764913380e+03,1.832077552755807304e+01,2.506954474684144714e+02
3.310561343122805056e+01,5.845492290303979210e+00,-5.600969380097365891e-01,-6.732912960503365866e+03,1.767846940570153791e+01,2.510352597358491096e+02
3.310464196917741475e+01,5.845257292706421914e+00,-5.552053088713971851e-01,-6.732904203219446572e+03,1.703616292723645032e+01,2.513750687316125152e+02
3.310367030910736474e+01,5.845022108801374294e+00,-5.503141222312574188e-01,-6.732895367913362861e+03,1.639385609935902011e+01,2.517148744512793996e+02
3.310269845111504594e+01,5.844786738672178572e+00,-5.454233782641615402e-01,-6.732886454585324827e+03,1.575154892927436201e+01,2.520546768904244175e+02
3.310172639529773875e+01,5.844551182402218714e+00,-5.405330771448568772e-01,-6.732877463235537107e+03,1.510924142416955185e+01,2.523944760446221949e+02
3.310075414175272357e+01,5.844315440074975498e+00,-5.356432190480213684e-01,-6.732868393864213431e+03,1.446693359126152068e+01,2.527342719094478696e+02
3.309978169022031125e+01,5.844079511772769742e+00,-5.307538030772759319e-01,-6.732859246472572522e+03,1.382462494676288145e+01,2.530740644804758688e+02
3.309880904151165026e+01,5.843843397581401256e+00,-5.258648315491895042e-01,-6.732850021058761740e+03,1.318231647982177357e+01,2.534138537532814439e+02
3.309783619536722199e+01,5.843607097583499055e+00,-5.209763035670408327e-01,-6.732840717624049830e+03,1.254000770666793763e+01,2.537536397234392496e+02
3.309686315188431394e+01,5.843370611862733099e+00,-5.160882193051403721e-01,-6.732831336168649614e+03,1.189769863448509746e+01,2.540934223865245656e+02
3.309588991116050494e+01,5.843133940502904800e+00,-5.112005789377641607e-01,-6.732821876692775731e+03,1.125538927049875859e+01,2.544332017381123308e+02
3.309491647329303987e+01,5.842897083587829776e+00,-5.063133826390238124e-01,-6.732812339196645553e+03,1.061307962188352327e+01,2.547729777737775407e+02
3.309394283837948336e+01,5.842660041201392040e+00,-5.014266305829599979e-01,-6.732802723680470990e+03,9.970769695849790892e+00,2.551127504890956459e+02
3.309296900616035231e+01,5.842422813425321770e+00,-4.965403218736784696e-01,-6.732793030145156081e+03,9.328459008632423277e+00,2.554525198796416419e+02
3.309199497744710072e+01,5.842185400347939428e+00,-4.916544588249923131e-01,-6.732783258589505749e+03,8.686148549351463188e+00,2.557922859409910359e+02
3.309102075198035209e+01,5.841947802051230099e+00,-4.867690405406837617e-01,-6.732773409014470417e+03,8.043837834267813847e+00,2.561320486687189373e+02
3.309004632985765681e+01,5.841710018619340694e+00,-4.818840671943872001e-01,-6.732763481420269272e+03,7.401526870549711923e+00,2.564718080584009385e+02
3.308907171117662926e+01,5.841472050136444771e+00,-4.769995389597831426e-01,-6.732753475807123323e+03,6.759215665413157659e+00,2.568115641056123764e+02
3.308809689603491933e+01,5.841233896686816252e+00,-4.721154560103733022e-01,-6.732743392175251756e+03,6.116904226047159554e+00,2.571513168059286158e+02
3.308712188453019110e+01,5.840995558354777906e+00,-4.672318185195732942e-01,-6.732733230524880128e+03,5.474592559640653278e+00,2.574910661549255906e+02
3.308614667640313201e+01,5.840757035221433746e+00,-4.623486255919735943e-01,-6.732722990856585966e+03,4.832280182474918639e+00,2.578308121481785520e+02
3.308517127246551581e+01,5.840518327377595575e+00,-4.574658795386203347e-01,-6.732712673169839036e+03,4.189968083626395057e+00,2.581705547812634336e+02
3.308419567245813653e+01,5.840279434904680933e+00,-4.525835794636755560e-01,-6.732702277465266889e+03,3.547655779342571147e+00,2.585102940497557142e+02
3.308321987647867957e+01,5.840040357887209765e+00,-4.477017255402626073e-01,-6.732691803743093260e+03,2.905343276832996757e+00,2.588500299492313843e+02
3.308224388462507903e+01,5.839801096409835246e+00,-4.428203179414315627e-01,-6.732681252003549162e+03,2.263030583301164800e+00,2.591897624752660931e+02
3.308126769699514824e+01,5.839561650557223871e+00,-4.379393568399739811e-01,-6.732670622246859239e+03,1.620717705917600115e+00,2.595294916234358311e+02
3.308029131332961015e+01,5.839322020409982272e+00,-4.330588413409036108e-01,-6.732659914473327262e+03,9.784041609677101015e-01,2.598692173893166455e+02
3.307931473444066484e+01,5.839082206061072533e+00,-4.281787737529000326e-01,-6.732649128682992341e+03,3.360909375212907113e-01,2.602089397684842424e+02
3.307833796006912053e+01,5.838842207591334876e+00,-4.232991531805384011e-01,-6.732638264876203721e+03,-3.062224481567777934e-01,2.605486587565150103e+02
3.307736099031291843e+01,5.838602025085708469e+00,-4.184199797964132661e-01,-6.732627323053193322e+03,-9.485359888720595878e-01,2.608883743489848257e+02
3.307638382527007082e+01,5.838361658629194650e+00,-4.135412537729659666e-01,-6.732616303214196705e+03,-1.590849677429165610e+00,2.612280865414698496e+02
3.307540646503860415e+01,5.838121108306820517e+00,-4.086629752825856055e-01,-6.732605205359443971e+03,-2.233163506616187455e+00,2.615677953295462999e+02
3.307442890971659466e+01,5.837880374203712641e+00,-4.037851444975872339e-01,-6.732594029489171589e+03,-2.875477469245216966e+00,2.619075007087905078e+02
3.307345115904494293e+01,5.837639456399861260e+00,-3.989077605232642099e-01,-6.732582775603359551e+03,-3.517792049064646154e+00,2.622472026747789187e+02
3.307247321383608352e+01,5.837398354990690486e+00,-3.940308256656192554e-01,-6.732571443702709075e+03,-4.160106256992526674e+00,2.625869012230876365e+02
3.307149507383104492e+01,5.837157070056477437e+00,-3.891543390297440563e-01,-6.732560033787249267e+03,-4.802420576742355784e+00,2.629265963492933338e+02
3.307051673912798151e+01,5.836915601682562738e+00,-3.842783007874811529e-01,-6.732548545857220233e+03,-5.444735001150463383e+00,2.632662880489722852e+02
3.306953820982506187e+01,5.836673949954357177e+00,-3.794027111107055594e-01,-6.732536979912856623e+03,-6.087049523011400787e+00,2.636059763177012201e+02
3.306855948602058248e+01,5.836432114957357697e+00,-3.745275701711963112e-01,-6.732525335954403999e+03,-6.729364135113822698e+00,2.639456611510566404e+02
3.306758056781276167e+01,5.836190096777065683e+00,-3.696528781406246411e-01,-6.732513613982099741e+03,-7.371678830264407623e+00,2.642853425446151050e+02
3.306660145494257819e+01,5.835947895492891391e+00,-3.647786341247679642e-01,-6.732501813995601879e+03,-8.013994092203212460e+00,2.646250204939535706e+02
3.306562214822296397e+01,5.835705511202749385e+00,-3.599048404268626045e-01,-6.732489935996278291e+03,-8.656308931857637390e+00,2.649646949946484824e+02
3.306464264739495462e+01,5.835462943986273743e+00,-3.550314961523615698e-01,-6.732477979983832483e+03,-9.298623832965779101e+00,2.653043660422770245e+02
3.306366295255698873e+01,5.835220193929277599e+00,-3.501586014726122409e-01,-6.732465945958510929e+03,-9.940938788319686026e+00,2.656440336324156419e+02
3.306268306380741961e+01,5.834977261117566094e+00,-3.452861565587688197e-01,-6.732453833920560101e+03,-1.058325379073840367e+01,2.659836977606416326e+02
3.306170298124468587e+01,5.834734145637041181e+00,-3.404141615820369671e-01,-6.732441643870224652e+03,-1.122556883301114716e+01,2.663233584225317827e+02
3.306072270496724741e+01,5.834490847573672312e+00,-3.355426167134392124e-01,-6.732429375807753786e+03,-1.186788390794218451e+01,2.666630156136629921e+02
3.305974223471626061e+01,5.834247367006232921e+00,-3.306715210591696374e-01,-6.732417029732483570e+03,-1.251019949927792041e+01,2.670026693296126723e+02
3.305876157130497006e+01,5.834003704035112037e+00,-3.258008769197631715e-01,-6.732404605646442178e+03,-1.315251461792277254e+01,2.673423195659577800e+02
3.305778071447453925e+01,5.833759858739376192e+00,-3.209306834010630660e-01,-6.732392103549012063e+03,-1.379482974764813719e+01,2.676819663182755562e+02
3.305679966432360573e+01,5.833515831205207114e+00,-3.160609406738101868e-01,-6.732379523440445155e+03,-1.443714488122571638e+01,2.680216095821431281e+02
3.305581842095070044e+01,5.833271621518869132e+00,-3.111916489085527204e-01,-6.732366865320994293e+03,-1.507946001147811188e+01,2.683612493531380210e+02
3.305483698445451068e+01,5.833027229766670096e+00,-3.063228082758446269e-01,-6.732354129190914136e+03,-1.572177513118915115e+01,2.687008856268373620e+02
3.305385535457627100e+01,5.832782656026898493e+00,-3.014544178822446407e-01,-6.732341315049264267e+03,-1.636409072410619814e+01,2.690405183988187332e+02
3.305287353212952439e+01,5.832537900402043007e+00,-2.965864800259041534e-01,-6.732328422898639474e+03,-1.700640580115415545e+01,2.693801476646596029e+02
3.305189151685558357e+01,5.832292962970644368e+00,-2.917189938130844151e-01,-6.732315452738148451e+03,-1.764872084607251068e+01,2.697197734199373258e+02
3.305090930885319267e+01,5.832047843819256450e+00,-2.868519594138932427e-01,-6.732302404568050406e+03,-1.829103585167233703e+01,2.700593956602297112e+02
3.304992690822111712e+01,5.831802543034504183e+00,-2.819853769984358438e-01,-6.732289278388599996e+03,-1.893335081074384973e+01,2.703990143811141706e+02
3.304894431505822183e+01,5.831557060703051576e+00,-2.771192467366628276e-01,-6.732276074200056428e+03,-1.957566571609529404e+01,2.707386295781685703e+02
3.304796152946325094e+01,5.831311396911654121e+00,-2.722535687984529162e-01,-6.732262792002681635e+03,-2.021798056052005776e+01,2.710782412469704923e+02
3.304697855117768057e+01,5.831065551737976804e+00,-2.673883422908549523e-01,-6.732249431795215060e+03,-2.086029582775340785e+01,2.714178493830978027e+02
3.304599538101533795e+01,5.830819525286961458e+00,-2.625235695092094090e-01,-6.732235993580909053e+03,-2.150261052874016343e+01,2.717574539821284816e+02
3.304501201871766369e+01,5.830573317636572384e+00,-2.576592495602259558e-01,-6.732222477358556716e+03,-2.214492514720180338e+01,2.720970550396401677e+02
3.304402846438361507e+01,5.830326928873759584e+00,-2.527953826133784720e-01,-6.732208883128418165e+03,-2.278723967596791056e+01,2.724366525512111252e+02
3.304304471811218491e+01,5.830080359085570763e+00,-2.479319688381817766e-01,-6.732195210890759881e+03,-2.342955410779642733e+01,2.727762465124190498e+02
3.304206078000236602e+01,5.829833608359112240e+00,-2.430690084039037469e-01,-6.732181460645845618e+03,-2.407186843552308630e+01,2.731158369188423194e+02
3.304107665015320094e+01,5.829586676781520538e+00,-2.382065014797916380e-01,-6.732167632393942768e+03,-2.471418265193887009e+01,2.734554237660588001e+02
3.304009232830621556e+01,5.829339564429886877e+00,-2.333444471733664427e-01,-6.732153726133467899e+03,-2.535649724076670353e+01,2.737950070496468129e+02
3.303910781527561369e+01,5.829092271411610682e+00,-2.284828477771953525e-01,-6.732139741868338206e+03,-2.599881121295095809e+01,2.741345867651846220e+02
3.303812311080298514e+01,5.828844797804023870e+00,-2.236217023983565755e-01,-6.732125679597023009e+03,-2.664112505224264638e+01,2.744741629082503209e+02
3.303713821498745773e+01,5.828597143694534743e+00,-2.187610112057990774e-01,-6.732111539319792428e+03,-2.728343875141815644e+01,2.748137354744225149e+02
3.303615312792819481e+01,5.828349309170574699e+00,-2.139007743682590224e-01,-6.732097321036917492e+03,-2.792575230331074465e+01,2.751533044592794113e+02
3.303516784972444498e+01,5.828101294319673720e+00,-2.090409920544669120e-01,-6.732083024748668322e+03,-2.856806570069695539e+01,2.754928698583996152e+02
3.303418238047542843e+01,5.827853099229400868e+00,-2.041816644330542718e-01,-6.732068650455315037e+03,-2.921037893637438287e+01,2.758324316673613339e+02
3.303319671992280604e+01,5.827604723976243406e+00,-1.993227906119695581e-01,-6.732054198154959522e+03,-2.985269249406224290e+01,2.761719898817433432e+02
3.303221086888105162e+01,5.827356168670015713e+00,-1.944643728808843619e-01,-6.732039667852177445e+03,-3.049500538475291123e+01,2.765115444971244756e+02
3.303122482709196817e+01,5.827107433387504365e+00,-1.896064103474395801e-01,-6.732025059545117074e+03,-3.113731809215191149e+01,2.768510955090828816e+02
3.303023859465485401e+01,5.826858518216484484e+00,-1.847489031799072201e-01,-6.732010373234054896e+03,-3.177963060904220427e+01,2.771906429131977347e+02
3.302925217166908567e+01,5.826609423244852870e+00,-1.798918515463948375e-01,-6.731995608919267397e+03,-3.242194292825467983e+01,2.775301867050476403e+02
3.302826555823406096e+01,5.826360148560501884e+00,-1.750352556149679384e-01,-6.731980766601030155e+03,-3.306425504258442771e+01,2.778697268802114309e+02
3.302727875409158287e+01,5.826110694239440946e+00,-1.701791144939948930e-01,-6.731965846277168566e+03,-3.370656743572685343e+01,2.782092634342679958e+02
3.302629176005645917e+01,5.825861060393579649e+00,-1.653234304708088298e-01,-6.731950847952830372e+03,-3.434887911866078269e+01,2.785487963627961676e+02
3.302530457587047152e+01,5.825611247099147683e+00,-1.604682026533295058e-01,-6.731935771625881898e+03,-3.499119057513068043e+01,2.788883256613751769e+02
3.302431720163318118e+01,5.825361254444315406e+00,-1.556134312093070127e-01,-6.731920617296606906e+03,-3.563350179791110151e+01,2.792278513255839130e+02
3.302332963744412098e+01,5.825111082517321570e+00,-1.507591163063292938e-01,-6.731905384965288249e+03,-3.627581277980951313e+01,2.795673733510018906e+02
3.302234188340283794e+01,5.824860731406416470e+00,-1.459052581118535363e-01,-6.731890074632208780e+03,-3.691812351365146583e+01,2.799068917332086812e+02
3.302135393960898568e+01,5.824610201199972082e+00,-1.410518567934197776e-01,-6.731874686297654080e+03,-3.756043399219080214e+01,2.802464064677836859e+02
3.302036580580442404e+01,5.824359491973347680e+00,-1.361989114597016715e-01,-6.731859219959121219e+03,-3.820274469917854532e+01,2.805859175503059646e+02
3.301937748280428053e+01,5.824108603840901566e+00,-1.313464243952324195e-01,-6.731843675622423689e+03,-3.884505464558872490e+01,2.809254249763549183e+02
3.301838897035055709e+01,5.823857536878282559e+00,-1.264943947084675169e-01,-6.731828053285109490e+03,-3.948736431512283218e+01,2.812649287415098911e+02
3.301740026854295706e+01,5.823606291174061589e+00,-1.216428225664447499e-01,-6.731812352947463296e+03,-4.012967370059786987e+01,2.816044288413501704e+02
3.301641137748121224e+01,5.823354866816873532e+00,-1.167917081361222048e-01,-6.731796574609779782e+03,-4.077198279480402476e+01,2.819439252714553845e+02
3.301542229726508992e+01,5.823103263895420767e+00,-1.119410515843996812e-01,-6.731780718272343620e+03,-4.141429159054352027e+01,2.822834180274048776e+02
3.301443302799437873e+01,5.822851482498441200e+00,-1.070908530780149553e-01,-6.731764783935447667e+03,-4.205660008063363620e+01,2.826229071047783918e+02
3.301344356941113745e+01,5.822599522700754093e+00,-1.022411117262502223e-01,-6.731748771596272491e+03,-4.269890874874321440e+01,2.829623924991554418e+02
3.301245392233080622e+01,5.822347384619093624e+00,-9.739182981071767276e-02,-6.731732681261286416e+03,-4.334121660591080882e+01,2.833018742061157695e+02
3.301146408649545805e+01,5.822095068328526857e+00,-9.254300644033806866e-02,-6.731716512927719123e+03,-4.398352413582157538e+01,2.836413522212392877e+02
